order_id,order_date,promised_date,carrier_id,delivery_date,delivered_late
3899,2024-06-23,2024-06-28,4,2024-06-28,False
3900,2024-11-03,2024-11-10,2,2024-11-10,False
3901,2024-08-08,2024-08-11,3,2024-08-14,True
3902,2024-01-09,2024-01-14,2,2024-01-15,True
3903,2024-10-15,2024-10-20,5,2024-10-20,False
3904,2024-04-22,2024-04-25,1,2024-04-25,False
3905,2024-07-23,2024-07-30,5,2024-07-30,False
3906,2024-07-04,2024-07-07,5,2024-07-07,False
3907,2024-12-06,2024-12-09,5,2024-12-09,False
3908,2024-07-15,2024-07-20,3,2024-07-20,False
3909,2024-09-22,2024-09-27,2,2024-09-28,True
3910,2024-09-18,2024-09-21,3,2024-09-21,False
3911,2024-09-04,2024-09-07,1,2024-09-07,False
3912,2024-04-24,2024-05-01,5,2024-05-01,False
3913,2024-04-30,2024-05-03,4,2024-05-03,False
3914,2024-05-20,2024-05-25,1,2024-05-25,False
3915,2024-03-05,2024-03-10,2,2024-03-10,False
3916,2024-10-02,2024-10-07,1,2024-10-07,False
3917,2024-11-08,2024-11-15,3,2024-11-18,True
3918,2024-08-26,2024-08-31,4,2024-08-31,False
3919,2024-10-28,2024-11-02,3,2024-11-04,True
3920,2024-01-10,2024-01-15,5,2024-01-15,False
3921,2024-08-20,2024-08-25,5,2024-08-27,True
3922,2024-07-13,2024-07-18,1,2024-07-18,False
3923,2024-01-12,2024-01-19,5,2024-01-19,False
3924,2024-06-25,2024-06-28,5,2024-07-02,True
3925,2024-06-25,2024-06-28,2,2024-06-28,False
3926,2024-08-04,2024-08-07,2,2024-08-07,False
3927,2024-01-11,2024-01-14,3,2024-01-14,False
3928,2024-04-27,2024-04-30,3,2024-04-30,False
3929,2024-06-12,2024-06-19,2,2024-06-21,True
3930,2024-02-08,2024-02-13,1,2024-02-13,False
3931,2024-02-22,2024-02-27,2,2024-02-27,False
3932,2024-08-05,2024-08-10,3,2024-08-10,False
3933,2024-07-24,2024-07-31,4,2024-07-31,False
3934,2024-11-07,2024-11-12,5,2024-11-14,True
3935,2024-12-25,2025-01-01,4,2025-01-01,False
3936,2024-02-25,2024-02-28,4,2024-02-28,False
3937,2024-04-27,2024-05-04,5,2024-05-07,True
3938,2024-09-09,2024-09-14,2,2024-09-14,False
3939,2024-10-12,2024-10-15,1,2024-10-15,False
3940,2024-09-24,2024-09-29,4,2024-09-30,True
3941,2024-10-17,2024-10-22,1,2024-10-22,False
3942,2024-11-28,2024-12-01,3,2024-12-01,False
3943,2024-06-28,2024-07-03,4,2024-07-03,False
3944,2024-12-23,2024-12-26,3,2024-12-26,False
3945,2024-08-22,2024-08-25,2,2024-08-25,False
3946,2024-12-08,2024-12-15,4,2024-12-15,False
3947,2024-07-14,2024-07-19,3,2024-07-23,True
3948,2024-11-03,2024-11-10,3,2024-11-10,False
3949,2024-03-20,2024-03-25,2,2024-03-25,False
3950,2024-05-14,2024-05-17,1,2024-05-17,False
3951,2024-01-22,2024-01-27,1,2024-01-27,False
3952,2024-11-26,2024-12-01,4,2024-12-01,False
3953,2024-08-12,2024-08-19,2,2024-08-19,False
3954,2024-02-27,2024-03-01,4,2024-03-01,False
3955,2024-04-02,2024-04-09,1,2024-04-09,False
3956,2024-07-10,2024-07-17,2,2024-07-17,False
3957,2024-04-12,2024-04-17,5,2024-04-17,False
3958,2024-01-07,2024-01-14,2,2024-01-14,False
3959,2024-05-07,2024-05-10,2,2024-05-10,False
3960,2024-02-24,2024-03-02,5,2024-03-02,False
3961,2024-08-18,2024-08-23,3,2024-08-27,True
3962,2024-12-27,2024-12-30,3,2024-12-30,False
3963,2024-03-02,2024-03-09,3,2024-03-09,False
3964,2024-08-27,2024-09-01,1,2024-09-01,False
3965,2024-03-30,2024-04-04,2,2024-04-04,False
3966,2024-08-19,2024-08-24,5,2024-08-26,True
3967,2024-08-20,2024-08-23,1,2024-08-23,False
3968,2024-12-19,2024-12-24,5,2024-12-24,False
3969,2024-11-28,2024-12-05,1,2024-12-05,False
3970,2024-10-18,2024-10-21,1,2024-10-21,False
3971,2024-12-10,2024-12-13,1,2024-12-13,False
3972,2024-05-31,2024-06-03,5,2024-06-07,True
3973,2024-05-24,2024-05-29,4,2024-05-29,False
3974,2024-05-09,2024-05-14,1,2024-05-17,True
3975,2024-05-20,2024-05-25,3,2024-05-25,False
3976,2024-04-02,2024-04-09,2,2024-04-11,True
3977,2024-04-23,2024-04-28,4,2024-04-30,True
3978,2024-10-10,2024-10-13,4,2024-10-13,False
3979,2024-05-22,2024-05-29,5,2024-05-29,False
3980,2024-08-10,2024-08-15,4,2024-08-15,False
3981,2024-08-19,2024-08-24,5,2024-08-24,False
3982,2024-02-02,2024-02-07,5,2024-02-07,False
3983,2024-10-02,2024-10-09,3,2024-10-09,False
3984,2024-06-18,2024-06-23,1,2024-06-23,False
3985,2024-05-19,2024-05-22,4,2024-05-22,False
3986,2024-12-22,2024-12-27,1,2024-12-27,False
3987,2024-07-19,2024-07-22,1,2024-07-22,False
3988,2024-01-23,2024-01-26,1,2024-01-26,False
3989,2024-08-11,2024-08-16,5,2024-08-19,True
3990,2024-09-26,2024-09-29,1,2024-09-29,False
3991,2024-12-12,2024-12-15,4,2024-12-18,True
3992,2024-06-01,2024-06-04,5,2024-06-04,False
3993,2024-11-28,2024-12-03,4,2024-12-03,False
3994,2024-03-25,2024-04-01,5,2024-04-01,False
3995,2024-04-18,2024-04-25,2,2024-04-29,True
3996,2024-01-31,2024-02-03,2,2024-02-03,False
3997,2024-08-16,2024-08-21,2,2024-08-21,False
3998,2024-08-27,2024-09-03,2,2024-09-03,False
3999,2024-12-28,2024-12-31,5,2024-12-31,False
4000,2024-11-05,2024-11-10,1,2024-11-10,False
4001,2024-05-20,2024-05-25,3,2024-05-25,False
4002,2024-06-04,2024-06-07,3,2024-06-07,False
4003,2024-10-25,2024-11-01,2,2024-11-01,False
4004,2024-12-10,2024-12-17,1,2024-12-17,False
4005,2024-04-08,2024-04-11,4,2024-04-11,False
4006,2024-02-16,2024-02-19,1,2024-02-19,False
4007,2024-11-22,2024-11-25,4,2024-11-25,False
4008,2024-03-07,2024-03-10,3,2024-03-11,True
4009,2024-03-02,2024-03-07,1,2024-03-07,False
4010,2024-04-18,2024-04-23,1,2024-04-23,False
4011,2024-06-15,2024-06-18,3,2024-06-18,False
4012,2024-02-06,2024-02-13,1,2024-02-13,False
4013,2024-04-28,2024-05-01,4,2024-05-01,False
4014,2024-03-26,2024-03-29,1,2024-03-29,False
4015,2024-02-21,2024-02-24,4,2024-02-24,False
4016,2024-03-31,2024-04-05,2,2024-04-05,False
4017,2024-10-15,2024-10-20,1,2024-10-23,True
4018,2024-12-02,2024-12-05,4,2024-12-05,False
4019,2024-10-24,2024-10-27,3,2024-10-27,False
4020,2024-07-22,2024-07-29,2,2024-07-29,False
4021,2024-08-25,2024-09-01,1,2024-09-03,True
4022,2024-06-03,2024-06-06,4,2024-06-06,False
4023,2024-08-27,2024-08-30,1,2024-08-30,False
4024,2024-05-15,2024-05-20,4,2024-05-22,True
4025,2024-12-27,2025-01-01,1,2025-01-02,True
4026,2024-03-04,2024-03-07,2,2024-03-07,False
4027,2024-05-02,2024-05-09,2,2024-05-12,True
4028,2024-09-10,2024-09-15,1,2024-09-15,False
4029,2024-04-23,2024-04-28,1,2024-04-28,False
4030,2024-01-20,2024-01-25,5,2024-01-25,False
4031,2024-01-16,2024-01-23,1,2024-01-23,False
4032,2024-05-24,2024-05-29,1,2024-05-29,False
4033,2024-07-26,2024-07-29,2,2024-07-29,False
4034,2024-01-19,2024-01-22,1,2024-01-22,False
4035,2024-06-14,2024-06-19,3,2024-06-19,False
4036,2024-02-07,2024-02-10,1,2024-02-10,False
4037,2024-06-29,2024-07-04,5,2024-07-08,True
4038,2024-12-14,2024-12-21,4,2024-12-21,False
4039,2024-04-14,2024-04-19,2,2024-04-19,False
4040,2024-04-09,2024-04-16,3,2024-04-19,True
4041,2024-03-30,2024-04-02,4,2024-04-05,True
4042,2024-10-26,2024-11-02,3,2024-11-02,False
4043,2024-11-27,2024-12-02,2,2024-12-02,False
4044,2024-03-19,2024-03-22,5,2024-03-23,True
4045,2024-03-13,2024-03-18,2,2024-03-19,True
4046,2024-06-24,2024-06-27,3,2024-06-27,False
4047,2024-04-05,2024-04-10,3,2024-04-10,False
4048,2024-12-10,2024-12-15,2,2024-12-17,True
4049,2024-04-12,2024-04-15,1,2024-04-15,False
4050,2024-08-11,2024-08-16,2,2024-08-16,False
4051,2024-01-06,2024-01-11,5,2024-01-11,False
4052,2024-05-01,2024-05-04,2,2024-05-04,False
4053,2024-08-23,2024-08-26,4,2024-08-26,False
4054,2024-04-25,2024-04-30,1,2024-04-30,False
4055,2024-06-11,2024-06-16,4,2024-06-16,False
4056,2024-08-13,2024-08-20,2,2024-08-20,False
4057,2024-08-17,2024-08-24,1,2024-08-24,False
4058,2024-06-30,2024-07-05,4,2024-07-05,False
4059,2024-09-05,2024-09-10,4,2024-09-10,False
4060,2024-11-13,2024-11-18,1,2024-11-18,False
4061,2024-07-28,2024-08-02,1,2024-08-04,True
4062,2024-05-23,2024-05-26,3,2024-05-29,True
4063,2024-12-10,2024-12-13,1,2024-12-13,False
4064,2024-04-05,2024-04-10,2,2024-04-10,False
4065,2024-12-11,2024-12-14,5,2024-12-18,True
4066,2024-08-31,2024-09-05,3,2024-09-05,False
4067,2024-03-26,2024-04-02,1,2024-04-05,True
4068,2024-07-02,2024-07-05,5,2024-07-05,False
4069,2024-04-30,2024-05-05,3,2024-05-05,False
4070,2024-11-27,2024-12-04,2,2024-12-04,False
4071,2024-04-01,2024-04-06,5,2024-04-06,False
4072,2024-03-10,2024-03-13,1,2024-03-13,False
4073,2024-05-12,2024-05-15,1,2024-05-15,False
4074,2024-10-05,2024-10-10,2,2024-10-10,False
4075,2024-05-16,2024-05-21,3,2024-05-21,False
4076,2024-11-09,2024-11-12,5,2024-11-15,True
4077,2024-07-05,2024-07-08,2,2024-07-09,True
4078,2024-08-08,2024-08-15,3,2024-08-15,False
4079,2024-02-15,2024-02-20,4,2024-02-23,True
4080,2024-10-04,2024-10-11,4,2024-10-15,True
4081,2024-07-10,2024-07-15,3,2024-07-15,False
4082,2024-01-08,2024-01-15,1,2024-01-15,False
4083,2024-10-02,2024-10-05,1,2024-10-05,False
4084,2024-06-27,2024-07-02,4,2024-07-02,False
4085,2024-11-29,2024-12-02,1,2024-12-02,False
4086,2024-02-08,2024-02-13,1,2024-02-13,False
4087,2024-10-19,2024-10-24,3,2024-10-28,True
4088,2024-06-26,2024-06-29,3,2024-06-29,False
4089,2024-06-10,2024-06-17,1,2024-06-17,False
4090,2024-11-26,2024-12-03,3,2024-12-07,True
4091,2024-04-13,2024-04-16,5,2024-04-16,False
4092,2024-06-09,2024-06-14,4,2024-06-14,False
4093,2024-10-13,2024-10-16,5,2024-10-20,True
4094,2024-05-02,2024-05-07,5,2024-05-07,False
4095,2024-02-23,2024-03-01,1,2024-03-01,False
4096,2024-02-03,2024-02-06,1,2024-02-06,False
4097,2024-08-29,2024-09-05,5,2024-09-05,False
4098,2024-04-22,2024-04-25,5,2024-04-25,False
4099,2024-11-13,2024-11-18,2,2024-11-20,True
4100,2024-01-23,2024-01-28,2,2024-01-29,True
4101,2024-02-15,2024-02-18,4,2024-02-22,True
4102,2024-11-07,2024-11-10,5,2024-11-12,True
4103,2024-05-14,2024-05-21,3,2024-05-21,False
4104,2024-04-27,2024-05-02,2,2024-05-02,False
4105,2024-07-07,2024-07-10,1,2024-07-10,False
4106,2024-05-10,2024-05-15,5,2024-05-15,False
4107,2024-07-30,2024-08-02,3,2024-08-02,False
4108,2024-04-22,2024-04-25,3,2024-04-25,False
4109,2024-02-13,2024-02-18,3,2024-02-18,False
4110,2024-05-07,2024-05-10,1,2024-05-10,False
4111,2024-12-29,2025-01-05,2,2025-01-05,False
4112,2024-06-06,2024-06-11,3,2024-06-11,False
4113,2024-09-29,2024-10-06,2,2024-10-06,False
4114,2024-11-10,2024-11-15,4,2024-11-15,False
4115,2024-12-20,2024-12-27,1,2024-12-27,False
4116,2024-12-05,2024-12-10,2,2024-12-14,True
4117,2024-02-14,2024-02-19,2,2024-02-23,True
4118,2024-04-17,2024-04-24,3,2024-04-24,False
4119,2024-08-06,2024-08-11,3,2024-08-11,False
4120,2024-11-13,2024-11-16,1,2024-11-16,False
4121,2024-11-10,2024-11-15,2,2024-11-15,False
4122,2024-06-25,2024-07-02,5,2024-07-02,False
4123,2024-08-15,2024-08-20,3,2024-08-20,False
4124,2024-07-09,2024-07-14,3,2024-07-14,False
4125,2024-06-08,2024-06-13,4,2024-06-14,True
4126,2024-09-23,2024-09-30,1,2024-09-30,False
4127,2024-12-23,2024-12-26,2,2024-12-26,False
4128,2024-11-21,2024-11-26,2,2024-11-26,False
4129,2024-07-08,2024-07-11,2,2024-07-11,False
4130,2024-06-23,2024-06-28,3,2024-06-28,False
4131,2024-10-16,2024-10-21,1,2024-10-21,False
4132,2024-12-22,2024-12-25,2,2024-12-25,False
4133,2024-05-24,2024-05-27,5,2024-05-27,False
4134,2024-08-19,2024-08-24,4,2024-08-24,False
4135,2024-12-25,2024-12-28,4,2024-12-28,False
4136,2024-07-22,2024-07-25,2,2024-07-25,False
4137,2024-07-31,2024-08-07,3,2024-08-07,False
4138,2024-02-09,2024-02-12,4,2024-02-12,False
4139,2024-10-01,2024-10-06,4,2024-10-06,False
4140,2024-11-18,2024-11-25,4,2024-11-25,False
4141,2024-03-22,2024-03-25,4,2024-03-25,False
4142,2024-06-29,2024-07-02,2,2024-07-02,False
4143,2024-11-15,2024-11-20,1,2024-11-20,False
4144,2024-03-23,2024-03-28,1,2024-03-28,False
4145,2024-10-29,2024-11-05,3,2024-11-05,False
4146,2024-09-18,2024-09-25,5,2024-09-26,True
4147,2024-09-28,2024-10-03,1,2024-10-03,False
4148,2024-07-18,2024-07-21,5,2024-07-21,False
4149,2024-08-27,2024-08-30,1,2024-08-30,False
4150,2024-06-28,2024-07-01,1,2024-07-01,False
4151,2024-06-19,2024-06-22,3,2024-06-22,False
4152,2024-10-21,2024-10-26,4,2024-10-26,False
4153,2024-06-25,2024-06-30,3,2024-06-30,False
4154,2024-08-24,2024-08-27,1,2024-08-30,True
4155,2024-05-17,2024-05-24,4,2024-05-25,True
4156,2024-11-22,2024-11-25,4,2024-11-25,False
4157,2024-11-06,2024-11-11,4,2024-11-11,False
4158,2024-05-08,2024-05-13,5,2024-05-13,False
4159,2024-02-18,2024-02-23,1,2024-02-23,False
4160,2024-06-12,2024-06-17,2,2024-06-17,False
4161,2024-10-03,2024-10-06,3,2024-10-06,False
4162,2024-10-19,2024-10-24,5,2024-10-24,False
4163,2024-04-25,2024-04-30,3,2024-04-30,False
4164,2024-01-24,2024-01-31,2,2024-01-31,False
4165,2024-11-06,2024-11-11,4,2024-11-11,False
4166,2024-01-25,2024-01-30,2,2024-01-30,False
4167,2024-05-06,2024-05-11,3,2024-05-11,False
4168,2024-08-21,2024-08-28,2,2024-08-28,False
4169,2024-07-27,2024-07-30,1,2024-08-03,True
4170,2024-04-02,2024-04-07,2,2024-04-09,True
4171,2024-04-03,2024-04-08,1,2024-04-08,False
4172,2024-11-22,2024-11-27,2,2024-11-27,False
4173,2024-08-12,2024-08-15,1,2024-08-15,False
4174,2024-10-06,2024-10-11,1,2024-10-11,False
4175,2024-01-11,2024-01-14,2,2024-01-14,False
4176,2024-11-24,2024-11-29,5,2024-11-29,False
4177,2024-01-12,2024-01-17,4,2024-01-17,False
4178,2024-02-04,2024-02-11,4,2024-02-11,False
4179,2024-08-15,2024-08-20,4,2024-08-20,False
4180,2024-08-07,2024-08-10,1,2024-08-10,False
4181,2024-05-20,2024-05-23,4,2024-05-23,False
4182,2024-01-23,2024-01-30,1,2024-01-30,False
4183,2024-03-23,2024-03-26,5,2024-03-26,False
4184,2024-08-16,2024-08-21,2,2024-08-21,False
4185,2024-12-09,2024-12-12,2,2024-12-14,True
4186,2024-03-20,2024-03-25,1,2024-03-25,False
4187,2024-12-18,2024-12-23,1,2024-12-23,False
4188,2024-10-16,2024-10-19,5,2024-10-19,False
4189,2024-11-26,2024-11-29,4,2024-12-02,True
4190,2024-06-07,2024-06-14,5,2024-06-14,False
4191,2024-05-07,2024-05-12,2,2024-05-12,False
4192,2024-07-08,2024-07-13,2,2024-07-13,False
4193,2024-01-31,2024-02-07,4,2024-02-09,True
4194,2024-12-24,2024-12-31,2,2024-12-31,False
4195,2024-01-15,2024-01-18,1,2024-01-18,False
4196,2024-11-08,2024-11-15,2,2024-11-15,False
4197,2024-03-15,2024-03-18,3,2024-03-18,False
4198,2024-02-03,2024-02-06,4,2024-02-06,False
4199,2024-12-24,2024-12-31,4,2024-12-31,False
4200,2024-07-14,2024-07-17,4,2024-07-17,False
4201,2024-11-26,2024-11-29,3,2024-11-29,False
4202,2024-01-29,2024-02-01,5,2024-02-05,True
4203,2024-07-12,2024-07-17,1,2024-07-17,False
4204,2024-01-16,2024-01-21,4,2024-01-21,False
4205,2024-03-17,2024-03-22,2,2024-03-23,True
4206,2024-10-19,2024-10-26,1,2024-10-26,False
4207,2024-03-21,2024-03-26,2,2024-03-26,False
4208,2024-05-03,2024-05-06,1,2024-05-06,False
4209,2024-01-19,2024-01-26,1,2024-01-26,False
4210,2024-04-11,2024-04-14,2,2024-04-14,False
4211,2024-03-17,2024-03-20,2,2024-03-20,False
4212,2024-08-16,2024-08-19,1,2024-08-19,False
4213,2024-10-23,2024-10-28,4,2024-10-28,False
4214,2024-07-21,2024-07-24,2,2024-07-26,True
4215,2024-03-01,2024-03-04,3,2024-03-04,False
4216,2024-01-26,2024-01-29,3,2024-01-30,True
4217,2024-03-11,2024-03-14,1,2024-03-14,False
4218,2024-04-12,2024-04-17,5,2024-04-17,False
4219,2024-11-21,2024-11-28,1,2024-11-28,False
4220,2024-12-28,2025-01-02,1,2025-01-02,False
4221,2024-06-05,2024-06-08,4,2024-06-08,False
4222,2024-12-28,2024-12-31,4,2024-12-31,False
4223,2024-12-24,2024-12-31,5,2024-12-31,False
4224,2024-07-12,2024-07-15,5,2024-07-15,False
4225,2024-10-01,2024-10-08,5,2024-10-08,False
4226,2024-11-19,2024-11-22,5,2024-11-22,False
4227,2024-07-04,2024-07-11,5,2024-07-12,True
4228,2024-11-21,2024-11-24,1,2024-11-24,False
4229,2024-04-22,2024-04-27,1,2024-04-27,False
4230,2024-11-08,2024-11-13,3,2024-11-13,False
4231,2024-06-13,2024-06-18,3,2024-06-18,False
4232,2024-03-01,2024-03-04,2,2024-03-04,False
4233,2024-04-01,2024-04-06,1,2024-04-09,True
4234,2024-10-12,2024-10-17,5,2024-10-17,False
4235,2024-06-01,2024-06-04,2,2024-06-04,False
4236,2024-08-12,2024-08-15,4,2024-08-15,False
4237,2024-05-06,2024-05-11,1,2024-05-11,False
4238,2024-07-11,2024-07-14,3,2024-07-14,False
4239,2024-04-24,2024-04-29,1,2024-04-29,False
4240,2024-09-18,2024-09-21,1,2024-09-21,False
4241,2024-01-18,2024-01-23,1,2024-01-23,False
4242,2024-01-10,2024-01-13,1,2024-01-13,False
4243,2024-04-01,2024-04-06,4,2024-04-06,False
4244,2024-05-18,2024-05-21,3,2024-05-21,False
4245,2024-11-28,2024-12-01,1,2024-12-01,False
4246,2024-12-22,2024-12-25,4,2024-12-25,False
4247,2024-12-05,2024-12-12,2,2024-12-12,False
4248,2024-02-21,2024-02-24,1,2024-02-24,False
4249,2024-07-13,2024-07-18,4,2024-07-18,False
4250,2024-07-24,2024-07-27,5,2024-07-27,False
4251,2024-10-13,2024-10-16,2,2024-10-16,False
4252,2024-04-02,2024-04-07,3,2024-04-07,False
4253,2024-11-04,2024-11-09,1,2024-11-09,False
4254,2024-05-24,2024-05-31,1,2024-05-31,False
4255,2024-03-26,2024-04-02,4,2024-04-02,False
4256,2024-06-01,2024-06-06,3,2024-06-06,False
4257,2024-01-02,2024-01-07,5,2024-01-07,False
4258,2024-12-07,2024-12-12,2,2024-12-16,True
4259,2024-09-16,2024-09-19,3,2024-09-19,False
4260,2024-06-12,2024-06-19,1,2024-06-19,False
4261,2024-01-06,2024-01-11,4,2024-01-11,False
4262,2024-05-28,2024-06-02,5,2024-06-02,False
4263,2024-07-23,2024-07-26,4,2024-07-26,False
4264,2024-04-27,2024-04-30,2,2024-04-30,False
4265,2024-03-29,2024-04-05,3,2024-04-05,False
4266,2024-06-02,2024-06-05,4,2024-06-05,False
4267,2024-06-15,2024-06-20,4,2024-06-20,False
4268,2024-06-09,2024-06-12,1,2024-06-12,False
4269,2024-09-26,2024-10-03,4,2024-10-03,False
4270,2024-02-25,2024-02-28,5,2024-02-28,False
4271,2024-08-15,2024-08-22,3,2024-08-22,False
4272,2024-12-02,2024-12-05,2,2024-12-05,False
4273,2024-05-28,2024-06-04,4,2024-06-04,False
4274,2024-02-15,2024-02-20,5,2024-02-20,False
4275,2024-05-23,2024-05-26,2,2024-05-28,True
4276,2024-08-25,2024-08-30,5,2024-08-30,False
4277,2024-09-28,2024-10-01,4,2024-10-01,False
4278,2024-04-29,2024-05-02,4,2024-05-02,False
4279,2024-12-05,2024-12-12,3,2024-12-14,True
4280,2024-08-07,2024-08-12,1,2024-08-12,False
4281,2024-01-08,2024-01-11,5,2024-01-12,True
4282,2024-12-09,2024-12-12,1,2024-12-12,False
4283,2024-10-01,2024-10-04,1,2024-10-04,False
4284,2024-12-18,2024-12-25,2,2024-12-29,True
4285,2024-03-06,2024-03-09,2,2024-03-09,False
4286,2024-03-19,2024-03-26,5,2024-03-29,True
4287,2024-03-26,2024-04-02,1,2024-04-02,False
4288,2024-05-03,2024-05-06,3,2024-05-06,False
4289,2024-07-20,2024-07-23,1,2024-07-23,False
4290,2024-05-29,2024-06-05,2,2024-06-05,False
4291,2024-02-15,2024-02-18,1,2024-02-18,False
4292,2024-04-22,2024-04-25,4,2024-04-25,False
4293,2024-03-31,2024-04-03,4,2024-04-03,False
4294,2024-05-20,2024-05-25,3,2024-05-25,False
4295,2024-10-15,2024-10-20,5,2024-10-20,False
4296,2024-08-05,2024-08-08,1,2024-08-08,False
4297,2024-03-17,2024-03-20,4,2024-03-20,False
4298,2024-11-29,2024-12-06,5,2024-12-06,False
4299,2024-05-31,2024-06-05,4,2024-06-05,False
4300,2024-11-18,2024-11-23,5,2024-11-24,True
4301,2024-08-26,2024-08-31,5,2024-08-31,False
4302,2024-04-24,2024-04-29,4,2024-04-29,False
4303,2024-11-14,2024-11-19,2,2024-11-19,False
4304,2024-04-03,2024-04-06,5,2024-04-06,False
4305,2024-02-17,2024-02-20,1,2024-02-20,False
4306,2024-07-09,2024-07-14,4,2024-07-14,False
4307,2024-01-12,2024-01-17,2,2024-01-17,False
4308,2024-06-04,2024-06-11,4,2024-06-11,False
4309,2024-06-20,2024-06-23,3,2024-06-23,False
4310,2024-10-22,2024-10-29,1,2024-10-29,False
4311,2024-06-25,2024-07-02,3,2024-07-02,False
4312,2024-12-06,2024-12-09,5,2024-12-09,False
4313,2024-02-26,2024-03-02,5,2024-03-02,False
4314,2024-12-08,2024-12-13,3,2024-12-13,False
4315,2024-12-05,2024-12-12,3,2024-12-12,False
4316,2024-07-21,2024-07-26,5,2024-07-26,False
4317,2024-07-03,2024-07-08,2,2024-07-10,True
4318,2024-04-30,2024-05-05,1,2024-05-08,True
4319,2024-08-13,2024-08-16,4,2024-08-20,True
4320,2024-07-20,2024-07-23,3,2024-07-23,False
4321,2024-11-25,2024-11-30,1,2024-11-30,False
4322,2024-12-28,2025-01-02,4,2025-01-02,False
4323,2024-12-21,2024-12-26,4,2024-12-26,False
4324,2024-08-03,2024-08-08,3,2024-08-08,False
4325,2024-02-12,2024-02-15,2,2024-02-15,False
4326,2024-01-23,2024-01-28,2,2024-01-28,False
4327,2024-06-03,2024-06-06,1,2024-06-06,False
4328,2024-07-04,2024-07-11,1,2024-07-11,False
4329,2024-09-05,2024-09-12,5,2024-09-16,True
4330,2024-08-24,2024-08-29,2,2024-09-02,True
4331,2024-10-19,2024-10-22,1,2024-10-22,False
4332,2024-05-13,2024-05-16,5,2024-05-19,True
4333,2024-11-16,2024-11-21,4,2024-11-21,False
4334,2024-01-22,2024-01-27,1,2024-01-27,False
4335,2024-12-26,2024-12-31,5,2024-12-31,False
4336,2024-03-28,2024-03-31,2,2024-04-02,True
4337,2024-06-01,2024-06-06,4,2024-06-06,False
4338,2024-05-04,2024-05-09,1,2024-05-09,False
4339,2024-03-19,2024-03-22,2,2024-03-22,False
4340,2024-12-11,2024-12-16,4,2024-12-16,False
4341,2024-02-20,2024-02-23,3,2024-02-23,False
4342,2024-08-03,2024-08-08,2,2024-08-08,False
4343,2024-06-24,2024-07-01,3,2024-07-01,False
4344,2024-12-23,2024-12-28,1,2024-12-28,False
4345,2024-09-09,2024-09-16,5,2024-09-16,False
4346,2024-09-02,2024-09-07,1,2024-09-07,False
4347,2024-08-14,2024-08-17,2,2024-08-17,False
4348,2024-04-15,2024-04-20,3,2024-04-20,False
4349,2024-07-11,2024-07-16,3,2024-07-16,False
4350,2024-11-11,2024-11-14,4,2024-11-14,False
4351,2024-10-28,2024-10-31,1,2024-10-31,False
4352,2024-02-05,2024-02-10,1,2024-02-10,False
4353,2024-07-22,2024-07-25,2,2024-07-27,True
4354,2024-09-23,2024-09-26,3,2024-09-26,False
4355,2024-09-24,2024-09-29,2,2024-10-02,True
4356,2024-06-18,2024-06-21,2,2024-06-21,False
4357,2024-02-08,2024-02-15,3,2024-02-15,False
4358,2024-05-18,2024-05-21,2,2024-05-21,False
4359,2024-10-18,2024-10-23,3,2024-10-26,True
4360,2024-02-21,2024-02-26,2,2024-02-26,False
4361,2024-10-13,2024-10-18,5,2024-10-21,True
4362,2024-10-15,2024-10-18,2,2024-10-22,True
4363,2024-05-20,2024-05-27,2,2024-05-28,True
4364,2024-05-25,2024-05-30,5,2024-05-30,False
4365,2024-11-09,2024-11-16,1,2024-11-16,False
4366,2024-07-02,2024-07-05,3,2024-07-05,False
4367,2024-05-31,2024-06-03,4,2024-06-03,False
4368,2024-07-19,2024-07-24,5,2024-07-28,True
4369,2024-05-07,2024-05-10,1,2024-05-10,False
4370,2024-10-13,2024-10-18,2,2024-10-18,False
4371,2024-11-06,2024-11-09,1,2024-11-12,True
4372,2024-09-09,2024-09-14,5,2024-09-14,False
4373,2024-09-22,2024-09-29,2,2024-09-29,False
4374,2024-07-06,2024-07-11,1,2024-07-11,False
4375,2024-08-17,2024-08-24,4,2024-08-24,False
4376,2024-09-27,2024-10-02,3,2024-10-02,False
4377,2024-09-15,2024-09-20,3,2024-09-20,False
4378,2024-10-25,2024-11-01,5,2024-11-01,False
4379,2024-07-16,2024-07-23,2,2024-07-25,True
4380,2024-11-18,2024-11-23,2,2024-11-23,False
4381,2024-02-25,2024-02-28,3,2024-03-02,True
4382,2024-11-14,2024-11-19,1,2024-11-21,True
4383,2024-07-21,2024-07-24,2,2024-07-24,False
4384,2024-09-27,2024-10-02,4,2024-10-02,False
4385,2024-04-18,2024-04-23,4,2024-04-23,False
4386,2024-04-25,2024-05-02,2,2024-05-02,False
4387,2024-04-01,2024-04-08,2,2024-04-11,True
4388,2024-05-17,2024-05-22,3,2024-05-22,False
4389,2024-10-29,2024-11-01,5,2024-11-03,True
4390,2024-02-26,2024-03-04,3,2024-03-04,False
4391,2024-02-19,2024-02-22,5,2024-02-22,False
4392,2024-03-11,2024-03-16,4,2024-03-20,True
4393,2024-03-22,2024-03-25,5,2024-03-25,False
4394,2024-04-14,2024-04-17,3,2024-04-17,False
4395,2024-03-28,2024-04-04,2,2024-04-04,False
4396,2024-01-02,2024-01-05,5,2024-01-05,False
