order_id,region,carrier_name,sla_days,delivered_late
2243,Sudeste,BrasilExpress,7,False
2244,Nordeste,EntregaJá,5,True
2245,Nordeste,SulCargo,5,False
2246,Sudeste,SulCargo,3,True
2247,Sudeste,TransLog,3,False
2248,Sudeste,EntregaJá,5,True
2249,Sudeste,SulCargo,3,True
2250,Sudeste,SulCargo,3,True
2251,Sudeste,BrasilExpress,3,False
2252,Sudeste,TransLog,3,False
2253,Sul,EntregaJá,5,True
2254,Nordeste,RápidoX,3,False
2255,Nordeste,EntregaJá,5,True
2256,Norte,EntregaJá,3,False
2257,Nordeste,BrasilExpress,7,False
2258,Sudeste,EntregaJá,3,False
2259,Nordeste,BrasilExpress,5,False
2260,Sudeste,BrasilExpress,5,False
2261,Sudeste,SulCargo,3,False
2262,Norte,RápidoX,7,False
2263,Centro-Oeste,BrasilExpress,5,False
2264,Centro-Oeste,TransLog,5,False
2265,Nordeste,TransLog,3,False
2266,Sudeste,RápidoX,7,False
2267,Sul,BrasilExpress,5,False
2268,Sudeste,RápidoX,3,False
2269,Sul,SulCargo,3,False
2270,Sudeste,TransLog,7,True
2271,Sudeste,EntregaJá,5,False
2272,Nordeste,TransLog,5,False
2273,Centro-Oeste,BrasilExpress,5,False
2274,Nordeste,RápidoX,5,False
2275,Sudeste,TransLog,3,False
2276,Sul,EntregaJá,3,False
2277,Sul,EntregaJá,5,True
2278,Sudeste,RápidoX,7,False
2279,Norte,RápidoX,3,False
2280,Sudeste,TransLog,5,False
2281,Sudeste,BrasilExpress,5,False
2282,Sudeste,SulCargo,5,True
2283,Centro-Oeste,EntregaJá,7,False
2284,Sul,RápidoX,5,True
2285,Sul,SulCargo,3,False
2286,Sudeste,SulCargo,7,False
2287,Sudeste,SulCargo,5,False
2288,Sudeste,BrasilExpress,7,False
2289,Centro-Oeste,RápidoX,5,True
2290,Sudeste,EntregaJá,7,False
2291,Sudeste,RápidoX,3,False
2292,Sudeste,TransLog,3,False
2293,Sul,EntregaJá,7,False
2294,Sudeste,RápidoX,3,True
2295,Norte,EntregaJá,3,True
2296,Centro-Oeste,TransLog,5,False
2297,Centro-Oeste,EntregaJá,7,False
2298,Nordeste,SulCargo,3,False
2299,Sul,BrasilExpress,7,False
2300,Sudeste,TransLog,5,False
2301,Norte,EntregaJá,5,False
2302,Norte,TransLog,7,False
2303,Sudeste,SulCargo,5,False
2304,Sudeste,BrasilExpress,3,False
2305,Centro-Oeste,TransLog,3,False
2306,Sul,SulCargo,5,True
2307,Nordeste,SulCargo,5,False
2308,Sudeste,SulCargo,7,False
2309,Sudeste,EntregaJá,5,False
2310,Sudeste,RápidoX,5,False
2311,Sul,TransLog,5,True
2312,Sudeste,RápidoX,3,False
2313,Sudeste,SulCargo,3,False
2314,Nordeste,RápidoX,7,True
2315,Sudeste,SulCargo,3,False
2316,Sudeste,SulCargo,3,False
2317,Sudeste,BrasilExpress,5,False
2318,Sul,BrasilExpress,5,False
2319,Sudeste,RápidoX,7,True
2320,Centro-Oeste,TransLog,3,False
2321,Sudeste,RápidoX,3,False
2322,Sul,TransLog,3,True
2323,Sudeste,RápidoX,5,False
2324,Sudeste,EntregaJá,3,False
2325,Sudeste,EntregaJá,5,True
2326,Sudeste,TransLog,7,False
2327,Sudeste,BrasilExpress,7,False
2328,Sudeste,TransLog,3,False
2329,Nordeste,RápidoX,5,False
2330,Sudeste,SulCargo,5,False
2331,Nordeste,EntregaJá,7,True
2332,Nordeste,SulCargo,7,False
2333,Sul,EntregaJá,3,False
2334,Sudeste,RápidoX,5,False
2335,Sudeste,EntregaJá,3,True
2336,Sul,TransLog,3,False
2337,Sul,SulCargo,3,False
2338,Sudeste,SulCargo,5,True
2339,Centro-Oeste,RápidoX,5,False
2340,Sul,SulCargo,3,True
2341,Sudeste,RápidoX,5,False
2342,Centro-Oeste,BrasilExpress,3,False
2343,Sul,TransLog,5,True
2344,Sudeste,EntregaJá,3,False
2345,Sudeste,EntregaJá,3,False
2346,Sul,EntregaJá,5,False
2347,Sudeste,BrasilExpress,3,False
2348,Sudeste,TransLog,5,False
2349,Norte,SulCargo,3,False
2350,Nordeste,SulCargo,5,True
2351,Sudeste,TransLog,3,False
2352,Sudeste,TransLog,5,False
2353,Sudeste,EntregaJá,5,True
2354,Sudeste,SulCargo,3,False
2355,Sul,TransLog,5,False
2356,Sul,SulCargo,3,False
2357,Sul,TransLog,5,False
2358,Sudeste,RápidoX,3,False
2359,Sul,EntregaJá,5,False
2360,Sul,TransLog,5,False
2361,Sul,BrasilExpress,7,False
2362,Norte,TransLog,5,False
2363,Nordeste,RápidoX,5,False
2364,Sudeste,BrasilExpress,5,False
2365,Sudeste,BrasilExpress,7,False
2366,Sudeste,TransLog,5,False
2367,Sudeste,RápidoX,3,False
2368,Sul,BrasilExpress,7,False
2369,Nordeste,EntregaJá,5,False
2370,Sul,EntregaJá,7,False
2371,Nordeste,SulCargo,7,False
2372,Sudeste,SulCargo,3,False
2373,Sul,RápidoX,5,False
2374,Sul,BrasilExpress,3,False
2375,Sudeste,EntregaJá,3,False
2376,Nordeste,EntregaJá,3,False
2377,Norte,RápidoX,5,False
2378,Sudeste,BrasilExpress,3,False
2379,Norte,RápidoX,3,False
2380,Sudeste,TransLog,5,False
2381,Centro-Oeste,EntregaJá,3,True
2382,Sudeste,RápidoX,3,False
2383,Sudeste,RápidoX,3,False
2384,Sudeste,TransLog,3,False
2385,Sudeste,SulCargo,5,False
2386,Centro-Oeste,EntregaJá,3,False
2387,Nordeste,RápidoX,7,True
2388,Sudeste,EntregaJá,5,True
2389,Nordeste,SulCargo,3,True
2390,Sudeste,RápidoX,3,False
2391,Sudeste,TransLog,5,False
2392,Sudeste,EntregaJá,5,False
2393,Sul,TransLog,3,False
2394,Sudeste,SulCargo,3,False
2395,Nordeste,SulCargo,7,False
2396,Nordeste,EntregaJá,3,False
2397,Sudeste,SulCargo,3,False
2398,Sudeste,BrasilExpress,7,True
2399,Centro-Oeste,EntregaJá,5,False
2400,Sul,BrasilExpress,3,False
2401,Sul,SulCargo,5,False
2402,Sudeste,EntregaJá,3,False
2403,Sudeste,BrasilExpress,5,False
2404,Sudeste,SulCargo,5,False
2405,Centro-Oeste,RápidoX,7,False
2406,Nordeste,RápidoX,7,False
2407,Sudeste,TransLog,7,False
2408,Sudeste,RápidoX,7,True
2409,Sudeste,BrasilExpress,5,False
2410,Sudeste,RápidoX,3,True
2411,Sudeste,EntregaJá,5,False
2412,Sudeste,EntregaJá,5,False
2413,Nordeste,EntregaJá,7,False
2414,Sudeste,RápidoX,3,False
2415,Nordeste,RápidoX,7,False
2416,Norte,TransLog,7,False
2417,Nordeste,SulCargo,7,True
2418,Norte,TransLog,7,False
2419,Sudeste,BrasilExpress,3,False
2420,Sudeste,EntregaJá,3,True
2421,Sudeste,RápidoX,3,True
2422,Nordeste,SulCargo,3,False
2423,Sudeste,SulCargo,5,False
2424,Norte,RápidoX,7,False
2425,Sul,TransLog,7,False
2426,Sul,SulCargo,5,True
2427,Centro-Oeste,TransLog,3,False
2428,Sudeste,RápidoX,3,False
2429,Nordeste,TransLog,3,False
2430,Sul,EntregaJá,3,False
2431,Sul,RápidoX,5,False
2432,Nordeste,RápidoX,3,False
2433,Sudeste,SulCargo,3,False
2434,Sudeste,SulCargo,3,False
2435,Norte,SulCargo,5,False
2436,Sul,EntregaJá,5,False
2437,Nordeste,EntregaJá,5,False
2438,Nordeste,BrasilExpress,5,False
2439,Sul,RápidoX,7,True
2440,Sudeste,SulCargo,3,False
2441,Centro-Oeste,RápidoX,5,False
2442,Sudeste,TransLog,5,False
2443,Sudeste,EntregaJá,5,False
2444,Sudeste,BrasilExpress,7,False
2445,Sul,TransLog,3,False
2446,Nordeste,RápidoX,5,True
2447,Nordeste,EntregaJá,3,False
2448,Sudeste,SulCargo,5,False
2449,Sudeste,TransLog,3,False
2450,Nordeste,EntregaJá,3,False
2451,Sudeste,RápidoX,5,False
2452,Sul,RápidoX,5,True
2453,Sul,TransLog,3,False
2454,Nordeste,TransLog,5,False
2455,Sudeste,TransLog,5,False
2456,Sudeste,BrasilExpress,3,False
2457,Centro-Oeste,SulCargo,5,False
2458,Sul,EntregaJá,5,False
2459,Norte,RápidoX,5,False
2460,Sudeste,RápidoX,3,True
2461,Nordeste,SulCargo,3,False
2462,Sudeste,TransLog,5,False
2463,Nordeste,TransLog,7,False
2464,Sudeste,RápidoX,5,True
2465,Norte,SulCargo,3,False
2466,Sudeste,RápidoX,5,False
2467,Sudeste,TransLog,7,False
2468,Sudeste,EntregaJá,3,True
2469,Sudeste,TransLog,7,False
2470,Sudeste,EntregaJá,7,False
2471,Centro-Oeste,BrasilExpress,3,False
2472,Centro-Oeste,SulCargo,7,True
2473,Nordeste,BrasilExpress,3,False
2474,Sudeste,TransLog,7,False
2475,Sul,SulCargo,5,True
2476,Centro-Oeste,TransLog,5,False
2477,Sul,SulCargo,5,False
2478,Sul,SulCargo,5,False
2479,Sudeste,TransLog,3,False
2480,Sul,TransLog,5,False
2481,Sul,SulCargo,3,True
2482,Sul,SulCargo,3,False
2483,Sudeste,TransLog,3,False
2484,Sudeste,TransLog,5,False
2485,Sudeste,RápidoX,3,False
2486,Nordeste,RápidoX,3,True
2487,Sul,RápidoX,3,True
2488,Norte,BrasilExpress,3,False
2489,Sudeste,SulCargo,5,True
2490,Sudeste,EntregaJá,7,False
2491,Sudeste,BrasilExpress,3,False
2492,Sul,SulCargo,7,True
2493,Sudeste,EntregaJá,5,False
2494,Sul,RápidoX,5,False
2495,Norte,EntregaJá,5,False
2496,Sudeste,TransLog,7,False
2497,Sudeste,TransLog,3,False
2498,Nordeste,SulCargo,5,False
2499,Sudeste,BrasilExpress,5,False
2500,Sudeste,RápidoX,5,False
2501,Sul,SulCargo,7,True
2502,Sudeste,RápidoX,3,False
2503,Sudeste,TransLog,5,False
2504,Nordeste,BrasilExpress,5,False
2505,Sudeste,BrasilExpress,3,False
2506,Sul,TransLog,3,False
2507,Sudeste,EntregaJá,5,False
2508,Sul,BrasilExpress,7,False
2509,Sudeste,EntregaJá,5,False
2510,Sudeste,RápidoX,7,False
2511,Nordeste,BrasilExpress,5,False
2512,Centro-Oeste,TransLog,3,False
2513,Nordeste,EntregaJá,3,False
2514,Sudeste,RápidoX,3,False
2515,Nordeste,RápidoX,3,False
2516,Sul,BrasilExpress,3,True
2517,Sul,BrasilExpress,5,False
2518,Sudeste,SulCargo,5,False
2519,Sul,SulCargo,3,False
2520,Sul,BrasilExpress,3,False
2521,Sudeste,SulCargo,3,False
2522,Sudeste,TransLog,5,False
2523,Sudeste,TransLog,3,False
2524,Centro-Oeste,SulCargo,3,True
2525,Nordeste,BrasilExpress,7,False
2526,Centro-Oeste,TransLog,7,False
2527,Sudeste,RápidoX,3,False
2528,Sudeste,BrasilExpress,5,False
2529,Norte,EntregaJá,3,False
2530,Sul,EntregaJá,5,False
2531,Sul,BrasilExpress,5,False
2532,Sudeste,SulCargo,3,False
2533,Sudeste,TransLog,5,False
2534,Sudeste,TransLog,3,False
2535,Sudeste,BrasilExpress,3,False
2536,Sul,RápidoX,3,True
2537,Sudeste,SulCargo,5,False
2538,Nordeste,RápidoX,3,True
2539,Sul,BrasilExpress,3,False
2540,Sudeste,BrasilExpress,3,False
2541,Sudeste,RápidoX,3,False
2542,Sul,EntregaJá,5,False
2543,Sul,BrasilExpress,3,False
2544,Sul,SulCargo,3,False
2545,Sudeste,RápidoX,5,False
2546,Sudeste,EntregaJá,5,False
2547,Sul,RápidoX,7,False
2548,Sudeste,EntregaJá,5,False
2549,Sul,EntregaJá,3,False
2550,Sudeste,SulCargo,5,True
2551,Centro-Oeste,BrasilExpress,5,False
2552,Sudeste,EntregaJá,3,False
2553,Sul,BrasilExpress,7,False
2554,Centro-Oeste,SulCargo,3,True
2555,Sudeste,BrasilExpress,7,False
2556,Nordeste,TransLog,7,False
2557,Sudeste,EntregaJá,5,False
2558,Sul,SulCargo,7,False
2559,Nordeste,RápidoX,5,False
2560,Sudeste,SulCargo,3,False
2561,Nordeste,EntregaJá,5,False
2562,Sudeste,SulCargo,3,False
2563,Sudeste,RápidoX,3,False
2564,Sudeste,TransLog,5,False
2565,Sudeste,EntregaJá,3,False
2566,Nordeste,EntregaJá,3,False
2567,Sudeste,SulCargo,5,False
2568,Nordeste,BrasilExpress,7,False
2569,Sudeste,BrasilExpress,3,False
2570,Sul,RápidoX,3,True
2571,Sul,TransLog,3,False
2572,Sudeste,TransLog,5,False
2573,Nordeste,SulCargo,3,True
2574,Nordeste,SulCargo,5,True
2575,Sudeste,BrasilExpress,3,True
2576,Sul,TransLog,3,False
2577,Sudeste,TransLog,7,False
2578,Sudeste,TransLog,3,False
2579,Sudeste,RápidoX,5,False
2580,Sudeste,RápidoX,3,False
2581,Centro-Oeste,SulCargo,5,False
2582,Sudeste,BrasilExpress,5,False
2583,Sudeste,EntregaJá,3,False
2584,Sudeste,BrasilExpress,3,False
2585,Sul,RápidoX,3,False
2586,Sudeste,RápidoX,5,False
2587,Sudeste,SulCargo,5,False
2588,Sudeste,EntregaJá,5,False
2589,Sudeste,TransLog,5,False
2590,Sudeste,EntregaJá,3,False
2591,Nordeste,EntregaJá,3,False
2592,Sul,EntregaJá,3,False
2593,Nordeste,SulCargo,3,False
2594,Sul,RápidoX,3,True
2595,Sudeste,TransLog,5,False
2596,Sul,EntregaJá,5,False
2597,Sudeste,TransLog,7,False
2598,Nordeste,EntregaJá,3,False
2599,Sudeste,RápidoX,5,False
2600,Sudeste,TransLog,7,False
2601,Nordeste,BrasilExpress,5,False
2602,Sudeste,RápidoX,3,False
2603,Sul,TransLog,3,False
2604,Sul,EntregaJá,3,True
2605,Sudeste,EntregaJá,3,False
2606,Norte,RápidoX,5,False
2607,Sudeste,RápidoX,3,True
2608,Sudeste,EntregaJá,3,False
2609,Centro-Oeste,TransLog,5,False
2610,Sudeste,BrasilExpress,5,False
2611,Nordeste,SulCargo,5,False
2612,Sudeste,RápidoX,5,False
2613,Sudeste,EntregaJá,3,False
2614,Sudeste,TransLog,3,True
2615,Sudeste,RápidoX,3,False
2616,Sudeste,TransLog,5,True
2617,Nordeste,RápidoX,7,True
2618,Sudeste,EntregaJá,3,False
2619,Norte,TransLog,5,False
2620,Centro-Oeste,EntregaJá,3,False
2621,Sudeste,TransLog,5,False
2622,Sudeste,RápidoX,3,False
2623,Sudeste,SulCargo,3,False
2624,Sudeste,SulCargo,7,False
2625,Nordeste,BrasilExpress,5,False
2626,Nordeste,BrasilExpress,5,False
2627,Sudeste,EntregaJá,3,False
2628,Sudeste,TransLog,3,False
2629,Sudeste,BrasilExpress,3,False
2630,Sudeste,RápidoX,7,False
2631,Sul,SulCargo,7,False
2632,Centro-Oeste,TransLog,5,False
2633,Sul,SulCargo,3,False
2634,Sudeste,TransLog,7,True
2635,Sudeste,BrasilExpress,5,False
2636,Sudeste,BrasilExpress,5,True
2637,Centro-Oeste,EntregaJá,3,False
2638,Sudeste,TransLog,5,False
2639,Sudeste,RápidoX,5,False
2640,Centro-Oeste,BrasilExpress,7,True
2641,Sudeste,EntregaJá,5,False
2642,Sudeste,BrasilExpress,3,False
2643,Sudeste,SulCargo,5,True
2644,Sudeste,BrasilExpress,7,False
2645,Sul,TransLog,3,False
2646,Sul,EntregaJá,3,False
2647,Nordeste,TransLog,3,False
2648,Centro-Oeste,RápidoX,5,False
2649,Sudeste,RápidoX,3,False
2650,Nordeste,BrasilExpress,5,True
2651,Nordeste,EntregaJá,3,False
2652,Sudeste,EntregaJá,7,False
2653,Sudeste,EntregaJá,3,False
2654,Sudeste,EntregaJá,3,False
2655,Sudeste,BrasilExpress,5,False
2656,Sudeste,TransLog,5,False
2657,Sul,BrasilExpress,3,False
2658,Sudeste,TransLog,3,False
2659,Nordeste,SulCargo,3,False
2660,Sul,SulCargo,5,False
2661,Sul,TransLog,5,False
2662,Nordeste,BrasilExpress,5,False
2663,Sudeste,RápidoX,5,False
2664,Centro-Oeste,BrasilExpress,5,False
2665,Nordeste,RápidoX,3,False
2666,Sudeste,BrasilExpress,7,False
2667,Nordeste,EntregaJá,7,False
2668,Sudeste,EntregaJá,3,False
2669,Centro-Oeste,SulCargo,3,False
2670,Nordeste,SulCargo,3,False
2671,Nordeste,TransLog,3,False
2672,Sudeste,RápidoX,5,True
2673,Sudeste,EntregaJá,5,False
2674,Nordeste,BrasilExpress,5,False
2675,Sudeste,TransLog,5,False
2676,Sudeste,BrasilExpress,5,False
2677,Sudeste,EntregaJá,5,False
2678,Sudeste,EntregaJá,3,False
2679,Centro-Oeste,EntregaJá,3,False
2680,Sudeste,EntregaJá,5,False
2681,Sul,BrasilExpress,3,False
2682,Sudeste,TransLog,3,False
2683,Sul,EntregaJá,7,False
2684,Sul,SulCargo,5,True
2685,Sul,TransLog,3,False
2686,Centro-Oeste,SulCargo,5,False
2687,Nordeste,BrasilExpress,5,False
2688,Sudeste,EntregaJá,3,False
2689,Sudeste,TransLog,3,False
2690,Sudeste,EntregaJá,7,False
2691,Sudeste,EntregaJá,3,False
2692,Sudeste,TransLog,3,False
2693,Nordeste,EntregaJá,5,False
2694,Sudeste,EntregaJá,5,False
2695,Sul,RápidoX,3,False
2696,Nordeste,RápidoX,3,False
2697,Sul,TransLog,3,False
2698,Centro-Oeste,TransLog,7,True
2699,Sul,EntregaJá,3,False
2700,Sudeste,SulCargo,5,False
2701,Nordeste,TransLog,7,False
2702,Sudeste,EntregaJá,3,False
2703,Sul,SulCargo,7,True
2704,Sudeste,RápidoX,7,False
2705,Norte,TransLog,7,True
2706,Sul,EntregaJá,3,False
2707,Sudeste,RápidoX,5,True
2708,Sudeste,BrasilExpress,5,False
2709,Norte,RápidoX,7,True
2710,Sudeste,EntregaJá,3,False
2711,Sudeste,SulCargo,5,True
2712,Nordeste,BrasilExpress,3,False
2713,Sudeste,BrasilExpress,3,False
2714,Sudeste,BrasilExpress,5,False
2715,Centro-Oeste,TransLog,5,False
2716,Nordeste,EntregaJá,5,False
2717,Sul,BrasilExpress,5,False
2718,Sul,RápidoX,7,False
2719,Sudeste,SulCargo,3,False
2720,Sudeste,EntregaJá,5,False
2721,Sudeste,RápidoX,3,False
2722,Sudeste,TransLog,3,False
2723,Sudeste,BrasilExpress,5,False
2724,Nordeste,RápidoX,7,False
2725,Sudeste,EntregaJá,5,False
2726,Norte,RápidoX,5,True
2727,Sul,TransLog,3,False
2728,Sudeste,SulCargo,3,False
2729,Sudeste,BrasilExpress,5,False
2730,Sul,EntregaJá,3,False
2731,Sudeste,BrasilExpress,3,False
2732,Nordeste,BrasilExpress,5,False
2733,Norte,BrasilExpress,3,False
2734,Norte,RápidoX,3,False
2735,Sudeste,RápidoX,5,False
2736,Sudeste,SulCargo,5,False
2737,Sudeste,TransLog,7,False
2738,Nordeste,EntregaJá,5,False
2739,Sudeste,RápidoX,5,False
2740,Centro-Oeste,BrasilExpress,7,False
2741,Centro-Oeste,TransLog,5,True
2742,Sudeste,EntregaJá,3,True
2743,Sul,EntregaJá,3,False
2744,Sudeste,EntregaJá,5,False
2745,Sul,EntregaJá,5,False
2746,Nordeste,SulCargo,5,True
2747,Sudeste,EntregaJá,5,False
2748,Centro-Oeste,TransLog,5,False
2749,Sudeste,RápidoX,7,False
2750,Sudeste,TransLog,5,False
2751,Sudeste,BrasilExpress,3,False
2752,Sudeste,SulCargo,7,True
2753,Sul,SulCargo,3,True
2754,Nordeste,BrasilExpress,5,False
2755,Sudeste,TransLog,7,False
2756,Centro-Oeste,TransLog,5,False
2757,Sudeste,BrasilExpress,5,False
2758,Norte,EntregaJá,5,True
2759,Sudeste,EntregaJá,3,False
2760,Sul,RápidoX,3,True
2761,Nordeste,TransLog,5,False
2762,Nordeste,TransLog,5,False
2763,Sul,BrasilExpress,5,True
2764,Sudeste,BrasilExpress,3,False
2765,Sudeste,EntregaJá,5,False
2766,Norte,TransLog,5,False
2767,Sudeste,TransLog,5,False
2768,Sudeste,SulCargo,5,True
2769,Sul,RápidoX,5,True
2770,Sudeste,RápidoX,5,True
2771,Sul,EntregaJá,5,False
2772,Centro-Oeste,TransLog,7,False
2773,Sul,SulCargo,3,False
2774,Centro-Oeste,TransLog,7,False
2775,Sudeste,BrasilExpress,3,False
2776,Sul,EntregaJá,3,False
2777,Sul,RápidoX,7,False
2778,Sudeste,TransLog,3,False
2779,Centro-Oeste,EntregaJá,5,True
2780,Norte,RápidoX,7,False
2781,Nordeste,TransLog,7,False
2782,Centro-Oeste,SulCargo,7,False
2783,Nordeste,EntregaJá,3,False
2784,Centro-Oeste,TransLog,5,False
2785,Sul,RápidoX,3,False
2786,Sudeste,RápidoX,5,False
2787,Norte,SulCargo,7,False
2788,Nordeste,EntregaJá,3,True
2789,Sudeste,EntregaJá,5,False
2790,Sudeste,TransLog,5,False
2791,Sudeste,RápidoX,5,False
2792,Norte,RápidoX,7,False
2793,Sul,SulCargo,3,False
2794,Sudeste,SulCargo,5,True
2795,Centro-Oeste,EntregaJá,7,False
2796,Sul,RápidoX,5,False
2797,Nordeste,TransLog,3,False
2798,Sudeste,BrasilExpress,5,False
2799,Sudeste,TransLog,3,False
2800,Norte,SulCargo,3,False
2801,Nordeste,TransLog,7,False
2802,Sudeste,RápidoX,5,False
2803,Sul,EntregaJá,7,False
2804,Norte,BrasilExpress,7,False
2805,Centro-Oeste,EntregaJá,5,False
2806,Nordeste,BrasilExpress,3,False
2807,Nordeste,BrasilExpress,5,False
2808,Sudeste,RápidoX,3,False
2809,Sudeste,RápidoX,7,False
2810,Sudeste,SulCargo,3,False
2811,Sul,SulCargo,3,True
2812,Sudeste,BrasilExpress,5,False
2813,Sudeste,SulCargo,3,True
2814,Sudeste,RápidoX,3,False
2815,Sudeste,SulCargo,5,False
2816,Sudeste,BrasilExpress,3,False
2817,Sul,EntregaJá,3,False
2818,Sul,TransLog,3,True
2819,Sul,SulCargo,5,False
2820,Sul,RápidoX,5,False
2821,Norte,EntregaJá,5,False
2822,Sudeste,RápidoX,5,False
2823,Sudeste,SulCargo,3,False
2824,Norte,BrasilExpress,7,False
2825,Sudeste,TransLog,3,False
2826,Norte,TransLog,5,False
2827,Nordeste,EntregaJá,7,False
2828,Sudeste,TransLog,7,True
2829,Sudeste,BrasilExpress,3,False
2830,Nordeste,RápidoX,3,False
2831,Sul,BrasilExpress,5,True
2832,Sul,EntregaJá,3,False
2833,Sudeste,EntregaJá,7,False
2834,Sudeste,TransLog,5,False
2835,Sul,BrasilExpress,5,False
2836,Sudeste,RápidoX,3,True
2837,Sudeste,BrasilExpress,5,False
2838,Sudeste,RápidoX,5,False
2839,Norte,RápidoX,7,False
2840,Centro-Oeste,BrasilExpress,3,False
2841,Sudeste,SulCargo,3,True
2842,Nordeste,BrasilExpress,3,False
2843,Sul,RápidoX,3,False
2844,Sul,EntregaJá,5,False
2845,Sudeste,EntregaJá,7,False
2846,Sudeste,TransLog,3,False
2847,Sudeste,EntregaJá,7,False
2848,Sudeste,SulCargo,3,False
2849,Sul,RápidoX,3,False
2850,Sudeste,BrasilExpress,3,False
2851,Norte,BrasilExpress,3,False
2852,Sudeste,SulCargo,7,False
2853,Sudeste,EntregaJá,3,False
2854,Sudeste,RápidoX,5,False
2855,Sudeste,EntregaJá,5,True
2856,Sudeste,TransLog,7,True
2857,Sul,EntregaJá,3,False
2858,Sul,TransLog,3,False
2859,Sudeste,BrasilExpress,3,False
2860,Sul,RápidoX,5,False
2861,Sudeste,TransLog,3,False
2862,Sudeste,EntregaJá,7,False
2863,Nordeste,EntregaJá,5,False
2864,Sul,BrasilExpress,5,False
2865,Nordeste,SulCargo,5,False
2866,Sudeste,SulCargo,3,False
2867,Centro-Oeste,EntregaJá,5,False
2868,Nordeste,SulCargo,7,True
2869,Norte,RápidoX,7,True
2870,Centro-Oeste,SulCargo,7,False
2871,Sudeste,RápidoX,7,False
2872,Sul,EntregaJá,3,True
2873,Sudeste,EntregaJá,3,False
2874,Sudeste,EntregaJá,3,False
2875,Norte,BrasilExpress,3,False
2876,Sudeste,SulCargo,3,False
2877,Sul,TransLog,5,False
2878,Centro-Oeste,TransLog,5,False
2879,Sudeste,EntregaJá,7,True
2880,Sudeste,SulCargo,5,False
2881,Sudeste,RápidoX,7,True
2882,Centro-Oeste,TransLog,3,False
2883,Norte,EntregaJá,3,False
2884,Sudeste,TransLog,5,False
2885,Sudeste,TransLog,3,True
2886,Sul,TransLog,3,False
2887,Sudeste,EntregaJá,3,False
2888,Sul,EntregaJá,3,False
2889,Nordeste,BrasilExpress,5,False
2890,Sul,BrasilExpress,5,False
2891,Sudeste,BrasilExpress,5,False
2892,Sudeste,TransLog,5,True
2893,Norte,SulCargo,3,True
2894,Sudeste,EntregaJá,3,False
2895,Sudeste,BrasilExpress,3,False
2896,Sudeste,SulCargo,3,False
2897,Sul,BrasilExpress,5,False
2898,Sudeste,BrasilExpress,5,False
2899,Sudeste,SulCargo,5,True
2900,Sudeste,BrasilExpress,3,False
2901,Sudeste,TransLog,5,False
2902,Sudeste,TransLog,5,False
2903,Nordeste,TransLog,5,True
2904,Centro-Oeste,RápidoX,5,True
2905,Sudeste,BrasilExpress,5,False
2906,Sudeste,RápidoX,5,True
2907,Sudeste,EntregaJá,5,False
2908,Norte,SulCargo,3,False
2909,Sudeste,EntregaJá,5,True
2910,Norte,RápidoX,3,True
2911,Sudeste,TransLog,3,False
2912,Centro-Oeste,BrasilExpress,7,False
2913,Sudeste,BrasilExpress,7,False
2914,Sudeste,TransLog,3,False
2915,Sul,BrasilExpress,5,False
2916,Sudeste,SulCargo,3,True
2917,Sudeste,SulCargo,5,False
2918,Sul,SulCargo,7,True
2919,Sudeste,EntregaJá,7,True
2920,Centro-Oeste,TransLog,5,False
2921,Sudeste,SulCargo,3,False
2922,Norte,RápidoX,5,False
2923,Sul,SulCargo,3,False
2924,Sul,EntregaJá,7,False
2925,Sul,RápidoX,7,False
2926,Sudeste,TransLog,5,False
2927,Sul,TransLog,3,False
2928,Centro-Oeste,SulCargo,3,False
2929,Sudeste,RápidoX,3,True
2930,Sul,RápidoX,7,False
2931,Centro-Oeste,SulCargo,5,False
2932,Sudeste,SulCargo,3,True
2933,Sudeste,BrasilExpress,5,False
2934,Sudeste,BrasilExpress,7,False
2935,Sul,SulCargo,3,True
2936,Sul,EntregaJá,7,False
2937,Centro-Oeste,BrasilExpress,7,False
2938,Nordeste,SulCargo,7,False
2939,Nordeste,RápidoX,3,False
2940,Sudeste,BrasilExpress,3,False
2941,Centro-Oeste,EntregaJá,3,True
2942,Centro-Oeste,TransLog,3,False
2943,Nordeste,RápidoX,3,False
2944,Sudeste,EntregaJá,5,False
2945,Sul,EntregaJá,5,False
2946,Sul,EntregaJá,7,False
2947,Nordeste,RápidoX,3,True
2948,Nordeste,EntregaJá,5,True
2949,Sul,TransLog,5,False
2950,Sudeste,BrasilExpress,5,False
2951,Sudeste,RápidoX,7,False
2952,Centro-Oeste,EntregaJá,5,False
2953,Sudeste,SulCargo,7,False
2954,Sul,BrasilExpress,3,True
2955,Sul,RápidoX,5,True
2956,Centro-Oeste,SulCargo,3,True
2957,Sudeste,SulCargo,3,True
2958,Sudeste,EntregaJá,3,False
2959,Sudeste,RápidoX,3,True
2960,Nordeste,EntregaJá,3,True
2961,Sudeste,TransLog,3,False
2962,Centro-Oeste,SulCargo,3,False
2963,Sul,TransLog,7,False
2964,Nordeste,EntregaJá,3,False
2965,Sudeste,BrasilExpress,5,False
2966,Sudeste,SulCargo,3,False
2967,Sul,BrasilExpress,7,True
2968,Sudeste,RápidoX,7,True
2969,Sudeste,SulCargo,5,False
2970,Sul,TransLog,5,False
2971,Sul,BrasilExpress,3,False
2972,Sul,RápidoX,7,True
2973,Sudeste,SulCargo,7,False
